roll_name,det_id,area,is_front,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
RE+2_R3_CH22_A,637579690,12126,1,-570.335,-399.351,788.8,-631.016,-294.249,788.8,-583.798,-272.231,788.8,-527.659,-369.469,788.8
RE+2_R3_CH22_B,637612458,16009.7,1,-526.836,-368.893,788.8,-582.889,-271.807,788.8,-513.838,-239.607,788.8,-464.425,-325.193,788.8
RE+2_R3_CH22_C,637645226,11278.6,1,-463.603,-324.617,788.8,-512.928,-239.183,788.8,-457.978,-213.559,788.8,-413.937,-289.841,788.8
RE+2_R2_CH23_A,637583782,10073.6,0,-353.059,-353.058,793.2,-409.002,-286.387,793.2,-358.267,-250.862,793.2,-309.264,-309.263,793.2
RE+2_R2_CH23_B,637616550,7690.99,0,-308.554,-308.552,793.2,-357.445,-250.287,793.2,-313.124,-219.253,793.2,-270.295,-270.294,793.2
RE+2_R2_CH23_C,637649318,5964.8,0,-269.586,-269.584,793.2,-312.302,-218.677,793.2,-272.914,-191.098,793.2,-235.586,-235.584,793.2
RE+2_R3_CH23_A,637583786,12126,0,-492.323,-492.322,793.2,-570.333,-399.353,793.2,-527.657,-369.471,793.2,-455.485,-455.483,793.2
RE+2_R3_CH23_B,637616554,16009.7,0,-454.774,-454.773,793.2,-526.835,-368.895,793.2,-464.424,-325.194,793.2,-400.9,-400.899,793.2
RE+2_R3_CH23_C,637649322,11278.6,0,-400.19,-400.189,793.2,-463.601,-324.618,793.2,-413.936,-289.842,793.2,-357.318,-357.317,793.2
RE+2_R2_CH24_A,637587878,10073.6,1,-286.387,-409.002,788.8,-353.058,-353.059,788.8,-309.263,-309.264,788.8,-250.862,-358.267,788.8
RE+2_R2_CH24_B,637620646,7690.99,1,-250.287,-357.445,788.8,-308.552,-308.554,788.8,-270.294,-270.295,788.8,-219.253,-313.124,788.8
RE+2_R2_CH24_C,637653414,5964.8,1,-218.677,-312.302,788.8,-269.584,-269.586,788.8,-235.584,-235.586,788.8,-191.098,-272.914,788.8
RE+2_R3_CH24_A,637587882,12126,1,-399.353,-570.333,788.8,-492.322,-492.323,788.8,-455.483,-455.485,788.8,-369.471,-527.657,788.8
RE+2_R3_CH24_B,637620650,16009.7,1,-368.895,-526.835,788.8,-454.773,-454.774,788.8,-400.899,-400.9,788.8,-325.194,-464.424,788.8
RE+2_R3_CH24_C,637653418,11278.6,1,-324.618,-463.601,788.8,-400.189,-400.19,788.8,-357.317,-357.318,788.8,-289.842,-413.936,788.8
RE+2_R2_CH25_A,637567526,10073.6,0,-211.014,-452.519,793.2,-286.386,-409.003,793.2,-250.861,-358.268,793.2,-184.839,-396.386,793.2
RE+2_R2_CH25_B,637600294,7690.99,0,-184.415,-395.476,793.2,-250.285,-357.446,793.2,-219.252,-313.125,793.2,-161.548,-346.44,793.2
RE+2_R2_CH25_C,637633062,5964.8,0,-161.125,-345.53,793.2,-218.675,-312.303,793.2,-191.096,-272.916,793.2,-140.804,-301.952,793.2
RE+2_R3_CH25_A,637567530,12126,0,-294.249,-631.016,793.2,-399.351,-570.335,793.2,-369.469,-527.659,793.2,-272.231,-583.798,793.2
RE+2_R3_CH25_B,637600298,16009.7,0,-271.807,-582.889,793.2,-368.893,-526.836,793.2,-325.193,-464.425,793.2,-239.607,-513.838,793.2
RE+2_R3_CH25_C,637633066,11278.6,0,-239.183,-512.928,793.2,-324.617,-463.603,793.2,-289.841,-413.937,793.2,-213.559,-457.978,793.2
RE+2_R2_CH26_A,637571622,10073.6,1,-129.229,-482.286,788.8,-211.012,-452.52,788.8,-184.837,-396.387,788.8,-113.199,-422.461,788.8
RE+2_R2_CH26_B,637604390,7690.99,1,-112.94,-421.491,788.8,-184.413,-395.477,788.8,-161.547,-346.441,788.8,-98.9354,-369.229,788.8
RE+2_R2_CH26_C,637637158,5964.8,1,-98.6761,-368.26,788.8,-161.122,-345.531,788.8,-140.801,-301.953,788.8,-86.2316,-321.815,788.8
RE+2_R3_CH26_A,637571626,12126,1,-180.204,-672.525,788.8,-294.247,-631.017,788.8,-272.229,-583.8,788.8,-166.72,-622.202,788.8
RE+2_R3_CH26_B,637604394,16009.7,1,-166.46,-621.232,788.8,-271.805,-582.89,788.8,-239.606,-513.838,788.8,-146.74,-547.639,788.8
RE+2_R3_CH26_C,637637162,11278.6,1,-146.481,-546.669,788.8,-239.181,-512.929,788.8,-213.558,-457.978,788.8,-130.788,-488.104,788.8
RE+2_R2_CH27_A,637575718,10073.6,0,-43.5177,-497.4,793.2,-129.227,-482.287,793.2,-113.197,-422.462,793.2,-38.1196,-435.7,793.2
RE+2_R2_CH27_B,637608486,7690.99,0,-38.0326,-434.7,793.2,-112.937,-421.492,793.2,-98.9341,-369.23,793.2,-33.3164,-380.8,793.2
RE+2_R2_CH27_C,637641254,5964.8,0,-33.2294,-379.8,793.2,-98.6738,-368.26,793.2,-86.2287,-321.816,793.2,-29.039,-331.9,793.2
RE+2_R3_CH27_A,637575722,12126,0,-60.6833,-693.6,793.2,-180.201,-672.526,793.2,-166.717,-622.203,793.2,-56.1429,-641.7,793.2
RE+2_R3_CH27_B,637608490,16009.7,0,-56.055,-640.7,793.2,-166.458,-621.233,793.2,-146.739,-547.639,793.2,-49.4142,-564.8,793.2
RE+2_R3_CH27_C,637641258,11278.6,0,-49.3272,-563.8,793.2,-146.478,-546.669,793.2,-130.786,-488.105,793.2,-44.0426,-503.4,793.2
RE+2_R2_CH28_A,637579814,10073.6,1,43.516,-497.4,788.8,-43.516,-497.4,788.8,-38.118,-435.7,788.8,38.118,-435.7,788.8
RE+2_R2_CH28_B,637612582,7690.99,1,38.03,-434.7,788.8,-38.03,-434.7,788.8,-33.315,-380.8,788.8,33.315,-380.8,788.8
RE+2_R2_CH28_C,637645350,5964.8,1,33.227,-379.8,788.8,-33.227,-379.8,788.8,-29.036,-331.9,788.8,29.036,-331.9,788.8
RE+2_R3_CH28_A,637579818,12126,1,60.681,-693.6,788.8,-60.681,-693.6,788.8,-56.14,-641.7,788.8,56.14,-641.7,788.8
RE+2_R3_CH28_B,637612586,16009.7,1,56.053,-640.7,788.8,-56.053,-640.7,788.8,-49.413,-564.8,788.8,49.413,-564.8,788.8
RE+2_R3_CH28_C,637645354,11278.6,1,49.325,-563.8,788.8,-49.325,-563.8,788.8,-44.041,-503.4,788.8,44.041,-503.4,788.8
RE+2_R2_CH29_A,637583910,10073.6,0,129.227,-482.287,793.2,43.5177,-497.4,793.2,38.1196,-435.7,793.2,113.197,-422.462,793.2
RE+2_R2_CH29_B,637616678,7690.99,0,112.937,-421.492,793.2,38.0326,-434.7,793.2,33.3164,-380.8,793.2,98.9341,-369.23,793.2
RE+2_R2_CH29_C,637649446,5964.8,0,98.6738,-368.26,793.2,33.2294,-379.8,793.2,29.039,-331.9,793.2,86.2287,-321.816,793.2
RE+2_R3_CH29_A,637583914,12126,0,180.201,-672.526,793.2,60.6833,-693.6,793.2,56.1429,-641.7,793.2,166.717,-622.203,793.2
RE+2_R3_CH29_B,637616682,16009.7,0,166.458,-621.233,793.2,56.055,-640.7,793.2,49.4142,-564.8,793.2,146.739,-547.639,793.2
RE+2_R3_CH29_C,637649450,11278.6,0,146.478,-546.669,793.2,49.3272,-563.8,793.2,44.0426,-503.4,793.2,130.786,-488.105,793.2
RE+2_R2_CH30_A,637588006,10073.6,1,211.012,-452.52,788.8,129.229,-482.286,788.8,113.199,-422.461,788.8,184.837,-396.387,788.8
RE+2_R2_CH30_B,637620774,7690.99,1,184.413,-395.477,788.8,112.94,-421.491,788.8,98.9354,-369.229,788.8,161.547,-346.441,788.8
RE+2_R2_CH30_C,637653542,5964.8,1,161.122,-345.531,788.8,98.6761,-368.26,788.8,86.2316,-321.815,788.8,140.801,-301.953,788.8
RE+2_R3_CH30_A,637588010,12126,1,294.247,-631.017,788.8,180.204,-672.525,788.8,166.72,-622.202,788.8,272.229,-583.8,788.8
RE+2_R3_CH30_B,637620778,16009.7,1,271.805,-582.89,788.8,166.46,-621.232,788.8,146.74,-547.639,788.8,239.606,-513.838,788.8
RE+2_R3_CH30_C,637653546,11278.6,1,239.181,-512.929,788.8,146.481,-546.669,788.8,130.788,-488.104,788.8,213.558,-457.978,788.8
RE+2_R2_CH31_A,637567654,10073.6,0,286.386,-409.003,793.2,211.014,-452.519,793.2,184.839,-396.386,793.2,250.861,-358.268,793.2
RE+2_R2_CH31_B,637600422,7690.99,0,250.285,-357.446,793.2,184.415,-395.476,793.2,161.548,-346.44,793.2,219.252,-313.125,793.2
RE+2_R2_CH31_C,637633190,5964.8,0,218.675,-312.303,793.2,161.125,-345.53,793.2,140.804,-301.952,793.2,191.096,-272.916,793.2
RE+2_R3_CH31_A,637567658,12126,0,399.351,-570.335,793.2,294.249,-631.016,793.2,272.231,-583.798,793.2,369.469,-527.659,793.2
RE+2_R3_CH31_B,637600426,16009.7,0,368.893,-526.836,793.2,271.807,-582.889,793.2,239.607,-513.838,793.2,325.193,-464.425,793.2
RE+2_R3_CH31_C,637633194,11278.6,0,324.617,-463.603,793.2,239.183,-512.928,793.2,213.559,-457.978,793.2,289.841,-413.937,793.2
RE+2_R2_CH32_A,637571750,10073.6,1,353.058,-353.059,788.8,286.387,-409.002,788.8,250.862,-358.267,788.8,309.263,-309.264,788.8
RE+2_R2_CH32_B,637604518,7690.99,1,308.552,-308.554,788.8,250.287,-357.445,788.8,219.253,-313.124,788.8,270.294,-270.295,788.8
RE+2_R2_CH32_C,637637286,5964.8,1,269.584,-269.586,788.8,218.677,-312.302,788.8,191.098,-272.914,788.8,235.584,-235.586,788.8
RE+2_R3_CH32_A,637571754,12126,1,492.322,-492.323,788.8,399.353,-570.333,788.8,369.471,-527.657,788.8,455.483,-455.485,788.8
RE+2_R3_CH32_B,637604522,16009.7,1,454.773,-454.774,788.8,368.895,-526.835,788.8,325.194,-464.424,788.8,400.899,-400.9,788.8
RE+2_R3_CH32_C,637637290,11278.6,1,400.189,-400.19,788.8,324.618,-463.601,788.8,289.842,-413.936,788.8,357.317,-357.318,788.8
RE+2_R2_CH33_A,637575846,10073.6,0,409.002,-286.387,793.2,353.059,-353.058,793.2,309.264,-309.263,793.2,358.267,-250.862,793.2
RE+2_R2_CH33_B,637608614,7690.99,0,357.445,-250.287,793.2,308.554,-308.552,793.2,270.295,-270.294,793.2,313.124,-219.253,793.2
RE+2_R2_CH33_C,637641382,5964.8,0,312.302,-218.677,793.2,269.586,-269.584,793.2,235.586,-235.584,793.2,272.914,-191.098,793.2
RE+2_R3_CH33_A,637575850,12126,0,570.333,-399.353,793.2,492.323,-492.322,793.2,455.485,-455.483,793.2,527.657,-369.471,793.2
RE+2_R3_CH33_B,637608618,16009.7,0,526.835,-368.895,793.2,454.774,-454.773,793.2,400.9,-400.899,793.2,464.424,-325.194,793.2
RE+2_R3_CH33_C,637641386,11278.6,0,463.601,-324.618,793.2,400.19,-400.189,793.2,357.318,-357.317,793.2,413.936,-289.842,793.2
RE+2_R2_CH34_A,637579942,10073.6,1,452.519,-211.014,788.8,409.003,-286.386,788.8,358.268,-250.861,788.8,396.386,-184.839,788.8
RE+2_R2_CH34_B,637612710,7690.99,1,395.476,-184.415,788.8,357.446,-250.285,788.8,313.125,-219.252,788.8,346.44,-161.548,788.8
RE+2_R2_CH34_C,637645478,5964.8,1,345.53,-161.125,788.8,312.303,-218.675,788.8,272.916,-191.096,788.8,301.952,-140.804,788.8
RE+2_R3_CH34_A,637579946,12126,1,631.016,-294.249,788.8,570.335,-399.351,788.8,527.659,-369.469,788.8,583.798,-272.231,788.8
RE+2_R3_CH34_B,637612714,16009.7,1,582.889,-271.807,788.8,526.836,-368.893,788.8,464.425,-325.193,788.8,513.838,-239.607,788.8
RE+2_R3_CH34_C,637645482,11278.6,1,512.928,-239.183,788.8,463.603,-324.617,788.8,413.937,-289.841,788.8,457.978,-213.559,788.8
RE+2_R2_CH35_A,637584038,10073.6,0,482.286,-129.229,793.2,452.52,-211.012,793.2,396.387,-184.837,793.2,422.461,-113.199,793.2
RE+2_R2_CH35_B,637616806,7690.99,0,421.491,-112.94,793.2,395.477,-184.413,793.2,346.441,-161.547,793.2,369.229,-98.9354,793.2
RE+2_R2_CH35_C,637649574,5964.8,0,368.26,-98.6761,793.2,345.531,-161.122,793.2,301.953,-140.801,793.2,321.815,-86.2316,793.2
RE+2_R3_CH35_A,637584042,12126,0,672.525,-180.204,793.2,631.017,-294.247,793.2,583.8,-272.229,793.2,622.202,-166.72,793.2
RE+2_R3_CH35_B,637616810,16009.7,0,621.232,-166.46,793.2,582.89,-271.805,793.2,513.838,-239.606,793.2,547.639,-146.74,793.2
RE+2_R3_CH35_C,637649578,11278.6,0,546.669,-146.481,793.2,512.929,-239.181,793.2,457.978,-213.558,793.2,488.104,-130.788,793.2
RE+2_R2_CH36_A,637588134,10073.6,1,497.4,-43.5177,788.8,482.287,-129.227,788.8,422.462,-113.197,788.8,435.7,-38.1196,788.8
RE+2_R2_CH36_B,637620902,7690.99,1,434.7,-38.0326,788.8,421.492,-112.937,788.8,369.23,-98.9341,788.8,380.8,-33.3164,788.8
RE+2_R2_CH36_C,637653670,5964.8,1,379.8,-33.2294,788.8,368.26,-98.6738,788.8,321.816,-86.2287,788.8,331.9,-29.039,788.8
RE+2_R3_CH36_A,637588138,12126,1,693.6,-60.6833,788.8,672.526,-180.201,788.8,622.203,-166.717,788.8,641.7,-56.1429,788.8
RE+2_R3_CH36_B,637620906,16009.7,1,640.7,-56.055,788.8,621.233,-166.458,788.8,547.639,-146.739,788.8,564.8,-49.4142,788.8
RE+2_R3_CH36_C,637653674,11278.6,1,563.8,-49.3272,788.8,546.669,-146.478,788.8,488.105,-130.786,788.8,503.4,-44.0426,788.8
RE+2_R2_CH01_A,637567014,10073.6,0,497.4,43.516,793.2,497.4,-43.516,793.2,435.7,-38.118,793.2,435.7,38.118,793.2
RE+2_R2_CH01_B,637599782,7690.99,0,434.7,38.03,793.2,434.7,-38.03,793.2,380.8,-33.315,793.2,380.8,33.315,793.2
RE+2_R2_CH01_C,637632550,5964.8,0,379.8,33.227,793.2,379.8,-33.227,793.2,331.9,-29.036,793.2,331.9,29.036,793.2
RE+2_R3_CH01_A,637567018,12126,0,693.6,60.681,793.2,693.6,-60.681,793.2,641.7,-56.14,793.2,641.7,56.14,793.2
RE+2_R3_CH01_B,637599786,16009.7,0,640.7,56.053,793.2,640.7,-56.053,793.2,564.8,-49.413,793.2,564.8,49.413,793.2
RE+2_R3_CH01_C,637632554,11278.6,0,563.8,49.325,793.2,563.8,-49.325,793.2,503.4,-44.041,793.2,503.4,44.041,793.2
RE+3_R2_CH02_A,637571142,10073.6,1,497.4,43.5177,970.8,482.287,129.227,970.8,422.462,113.197,970.8,435.7,38.1196,970.8
RE+3_R2_CH02_B,637603910,7690.99,1,434.7,38.0326,970.8,421.492,112.937,970.8,369.23,98.9341,970.8,380.8,33.3164,970.8
RE+3_R2_CH02_C,637636678,5964.8,1,379.8,33.2294,970.8,368.26,98.6738,970.8,321.816,86.2287,970.8,331.9,29.039,970.8
RE+3_R3_CH02_A,637571146,12126,1,693.6,60.6833,970.8,672.526,180.201,970.8,622.203,166.717,970.8,641.7,56.1429,970.8
RE+3_R3_CH02_B,637603914,16009.7,1,640.7,56.055,970.8,621.233,166.458,970.8,547.639,146.739,970.8,564.8,49.4142,970.8
RE+3_R3_CH02_C,637636682,11278.6,1,563.8,49.3272,970.8,546.669,146.478,970.8,488.105,130.786,970.8,503.4,44.0426,970.8
RE+3_R2_CH03_A,637575238,10073.6,0,482.286,129.229,975.2,452.52,211.012,975.2,396.387,184.837,975.2,422.461,113.199,975.2
RE+3_R2_CH03_B,637608006,7690.99,0,421.491,112.94,975.2,395.477,184.413,975.2,346.441,161.547,975.2,369.229,98.9354,975.2
RE+3_R2_CH03_C,637640774,5964.8,0,368.26,98.6761,975.2,345.531,161.122,975.2,301.953,140.801,975.2,321.815,86.2316,975.2
RE+3_R3_CH03_A,637575242,12126,0,672.525,180.204,975.2,631.017,294.247,975.2,583.8,272.229,975.2,622.202,166.72,975.2
RE+3_R3_CH03_B,637608010,16009.7,0,621.232,166.46,975.2,582.89,271.805,975.2,513.838,239.606,975.2,547.639,146.74,975.2
RE+3_R3_CH03_C,637640778,11278.6,0,546.669,146.481,975.2,512.929,239.181,975.2,457.978,213.558,975.2,488.104,130.788,975.2
RE+3_R2_CH04_A,637579334,10073.6,1,452.519,211.014,970.8,409.003,286.386,970.8,358.268,250.861,970.8,396.386,184.839,970.8
RE+3_R2_CH04_B,637612102,7690.99,1,395.476,184.415,970.8,357.446,250.285,970.8,313.125,219.252,970.8,346.44,161.548,970.8
RE+3_R2_CH04_C,637644870,5964.8,1,345.53,161.125,970.8,312.303,218.675,970.8,272.916,191.096,970.8,301.952,140.804,970.8
RE+3_R3_CH04_A,637579338,12126,1,631.016,294.249,970.8,570.335,399.351,970.8,527.659,369.469,970.8,583.798,272.231,970.8
RE+3_R3_CH04_B,637612106,16009.7,1,582.889,271.807,970.8,526.836,368.893,970.8,464.425,325.193,970.8,513.838,239.607,970.8
RE+3_R3_CH04_C,637644874,11278.6,1,512.928,239.183,970.8,463.603,324.617,970.8,413.937,289.841,970.8,457.978,213.559,970.8
RE+3_R2_CH05_A,637583430,10073.6,0,409.002,286.387,975.2,353.059,353.058,975.2,309.264,309.263,975.2,358.267,250.862,975.2
RE+3_R2_CH05_B,637616198,7690.99,0,357.445,250.287,975.2,308.554,308.552,975.2,270.295,270.294,975.2,313.124,219.253,975.2
RE+3_R2_CH05_C,637648966,5964.8,0,312.302,218.677,975.2,269.586,269.584,975.2,235.586,235.584,975.2,272.914,191.098,975.2
RE+3_R3_CH05_A,637583434,12126,0,570.333,399.353,975.2,492.323,492.322,975.2,455.485,455.483,975.2,527.657,369.471,975.2
RE+3_R3_CH05_B,637616202,16009.7,0,526.835,368.895,975.2,454.774,454.773,975.2,400.9,400.899,975.2,464.424,325.194,975.2
RE+3_R3_CH05_C,637648970,11278.6,0,463.601,324.618,975.2,400.19,400.189,975.2,357.318,357.317,975.2,413.936,289.842,975.2
RE+3_R2_CH06_A,637587526,10073.6,1,353.058,353.059,970.8,286.387,409.002,970.8,250.862,358.267,970.8,309.263,309.264,970.8
RE+3_R2_CH06_B,637620294,7690.99,1,308.552,308.554,970.8,250.287,357.445,970.8,219.253,313.124,970.8,270.294,270.295,970.8
RE+3_R2_CH06_C,637653062,5964.8,1,269.584,269.586,970.8,218.677,312.302,970.8,191.098,272.914,970.8,235.584,235.586,970.8
RE+3_R3_CH06_A,637587530,12126,1,492.322,492.323,970.8,399.353,570.333,970.8,369.471,527.657,970.8,455.483,455.485,970.8
RE+3_R3_CH06_B,637620298,16009.7,1,454.773,454.774,970.8,368.895,526.835,970.8,325.194,464.424,970.8,400.899,400.9,970.8
RE+3_R3_CH06_C,637653066,11278.6,1,400.189,400.19,970.8,324.618,463.601,970.8,289.842,413.936,970.8,357.317,357.318,970.8
RE+3_R2_CH07_A,637567174,10073.6,0,286.386,409.003,975.2,211.014,452.519,975.2,184.839,396.386,975.2,250.861,358.268,975.2
RE+3_R2_CH07_B,637599942,7690.99,0,250.285,357.446,975.2,184.415,395.476,975.2,161.548,346.44,975.2,219.252,313.125,975.2
RE+3_R2_CH07_C,637632710,5964.8,0,218.675,312.303,975.2,161.125,345.53,975.2,140.804,301.952,975.2,191.096,272.916,975.2
RE+3_R3_CH07_A,637567178,12126,0,399.351,570.335,975.2,294.249,631.016,975.2,272.231,583.798,975.2,369.469,527.659,975.2
RE+3_R3_CH07_B,637599946,16009.7,0,368.893,526.836,975.2,271.807,582.889,975.2,239.607,513.838,975.2,325.193,464.425,975.2
RE+3_R3_CH07_C,637632714,11278.6,0,324.617,463.603,975.2,239.183,512.928,975.2,213.559,457.978,975.2,289.841,413.937,975.2
RE+3_R2_CH08_A,637571270,10073.6,1,211.012,452.52,970.8,129.229,482.286,970.8,113.199,422.461,970.8,184.837,396.387,970.8
RE+3_R2_CH08_B,637604038,7690.99,1,184.413,395.477,970.8,112.94,421.491,970.8,98.9354,369.229,970.8,161.547,346.441,970.8
RE+3_R2_CH08_C,637636806,5964.8,1,161.122,345.531,970.8,98.6761,368.26,970.8,86.2316,321.815,970.8,140.801,301.953,970.8
RE+3_R3_CH08_A,637571274,12126,1,294.247,631.017,970.8,180.204,672.525,970.8,166.72,622.202,970.8,272.229,583.8,970.8
RE+3_R3_CH08_B,637604042,16009.7,1,271.805,582.89,970.8,166.46,621.232,970.8,146.74,547.639,970.8,239.606,513.838,970.8
RE+3_R3_CH08_C,637636810,11278.6,1,239.181,512.929,970.8,146.481,546.669,970.8,130.788,488.104,970.8,213.558,457.978,970.8
RE+3_R2_CH09_A,637575366,10073.6,0,129.227,482.287,975.2,43.5177,497.4,975.2,38.1196,435.7,975.2,113.197,422.462,975.2
RE+3_R2_CH09_B,637608134,7690.99,0,112.937,421.492,975.2,38.0326,434.7,975.2,33.3164,380.8,975.2,98.9341,369.23,975.2
RE+3_R2_CH09_C,637640902,5964.8,0,98.6738,368.26,975.2,33.2294,379.8,975.2,29.039,331.9,975.2,86.2287,321.816,975.2
RE+3_R3_CH09_A,637575370,12126,0,180.201,672.526,975.2,60.6833,693.6,975.2,56.1429,641.7,975.2,166.717,622.203,975.2
RE+3_R3_CH09_B,637608138,16009.7,0,166.458,621.233,975.2,56.055,640.7,975.2,49.4142,564.8,975.2,146.739,547.639,975.2
RE+3_R3_CH09_C,637640906,11278.6,0,146.478,546.669,975.2,49.3272,563.8,975.2,44.0426,503.4,975.2,130.786,488.105,975.2
RE+3_R2_CH10_A,637579462,10073.6,1,43.516,497.4,970.8,-43.516,497.4,970.8,-38.118,435.7,970.8,38.118,435.7,970.8
RE+3_R2_CH10_B,637612230,7690.99,1,38.03,434.7,970.8,-38.03,434.7,970.8,-33.315,380.8,970.8,33.315,380.8,970.8
RE+3_R2_CH10_C,637644998,5964.8,1,33.227,379.8,970.8,-33.227,379.8,970.8,-29.036,331.9,970.8,29.036,331.9,970.8
RE+3_R3_CH10_A,637579466,12126,1,60.681,693.6,970.8,-60.681,693.6,970.8,-56.14,641.7,970.8,56.14,641.7,970.8
RE+3_R3_CH10_B,637612234,16009.7,1,56.053,640.7,970.8,-56.053,640.7,970.8,-49.413,564.8,970.8,49.413,564.8,970.8
RE+3_R3_CH10_C,637645002,11278.6,1,49.325,563.8,970.8,-49.325,563.8,970.8,-44.041,503.4,970.8,44.041,503.4,970.8
RE+3_R2_CH11_A,637583558,10073.6,0,-43.5177,497.4,975.2,-129.227,482.287,975.2,-113.197,422.462,975.2,-38.1196,435.7,975.2
RE+3_R2_CH11_B,637616326,7690.99,0,-38.0326,434.7,975.2,-112.937,421.492,975.2,-98.9341,369.23,975.2,-33.3164,380.8,975.2
RE+3_R2_CH11_C,637649094,5964.8,0,-33.2294,379.8,975.2,-98.6738,368.26,975.2,-86.2287,321.816,975.2,-29.039,331.9,975.2
RE+3_R3_CH11_A,637583562,12126,0,-60.6833,693.6,975.2,-180.201,672.526,975.2,-166.717,622.203,975.2,-56.1429,641.7,975.2
RE+3_R3_CH11_B,637616330,16009.7,0,-56.055,640.7,975.2,-166.458,621.233,975.2,-146.739,547.639,975.2,-49.4142,564.8,975.2
RE+3_R3_CH11_C,637649098,11278.6,0,-49.3272,563.8,975.2,-146.478,546.669,975.2,-130.786,488.105,975.2,-44.0426,503.4,975.2
RE+3_R2_CH12_A,637587654,10073.6,1,-129.229,482.286,970.8,-211.012,452.52,970.8,-184.837,396.387,970.8,-113.199,422.461,970.8
RE+3_R2_CH12_B,637620422,7690.99,1,-112.94,421.491,970.8,-184.413,395.477,970.8,-161.547,346.441,970.8,-98.9354,369.229,970.8
RE+3_R2_CH12_C,637653190,5964.8,1,-98.6761,368.26,970.8,-161.122,345.531,970.8,-140.801,301.953,970.8,-86.2316,321.815,970.8
RE+3_R3_CH12_A,637587658,12126,1,-180.204,672.525,970.8,-294.247,631.017,970.8,-272.229,583.8,970.8,-166.72,622.202,970.8
RE+3_R3_CH12_B,637620426,16009.7,1,-166.46,621.232,970.8,-271.805,582.89,970.8,-239.606,513.838,970.8,-146.74,547.639,970.8
RE+3_R3_CH12_C,637653194,11278.6,1,-146.481,546.669,970.8,-239.181,512.929,970.8,-213.558,457.978,970.8,-130.788,488.104,970.8
RE+3_R2_CH13_A,637567302,10073.6,0,-211.014,452.519,975.2,-286.386,409.003,975.2,-250.861,358.268,975.2,-184.839,396.386,975.2
RE+3_R2_CH13_B,637600070,7690.99,0,-184.415,395.476,975.2,-250.285,357.446,975.2,-219.252,313.125,975.2,-161.548,346.44,975.2
RE+3_R2_CH13_C,637632838,5964.8,0,-161.125,345.53,975.2,-218.675,312.303,975.2,-191.096,272.916,975.2,-140.804,301.952,975.2
RE+3_R3_CH13_A,637567306,12126,0,-294.249,631.016,975.2,-399.351,570.335,975.2,-369.469,527.659,975.2,-272.231,583.798,975.2
RE+3_R3_CH13_B,637600074,16009.7,0,-271.807,582.889,975.2,-368.893,526.836,975.2,-325.193,464.425,975.2,-239.607,513.838,975.2
RE+3_R3_CH13_C,637632842,11278.6,0,-239.183,512.928,975.2,-324.617,463.603,975.2,-289.841,413.937,975.2,-213.559,457.978,975.2
RE+3_R2_CH14_A,637571398,10073.6,1,-286.387,409.002,970.8,-353.058,353.059,970.8,-309.263,309.264,970.8,-250.862,358.267,970.8
RE+3_R2_CH14_B,637604166,7690.99,1,-250.287,357.445,970.8,-308.552,308.554,970.8,-270.294,270.295,970.8,-219.253,313.124,970.8
RE+3_R2_CH14_C,637636934,5964.8,1,-218.677,312.302,970.8,-269.584,269.586,970.8,-235.584,235.586,970.8,-191.098,272.914,970.8
RE+3_R3_CH14_A,637571402,12126,1,-399.353,570.333,970.8,-492.322,492.323,970.8,-455.483,455.485,970.8,-369.471,527.657,970.8
RE+3_R3_CH14_B,637604170,16009.7,1,-368.895,526.835,970.8,-454.773,454.774,970.8,-400.899,400.9,970.8,-325.194,464.424,970.8
RE+3_R3_CH14_C,637636938,11278.6,1,-324.618,463.601,970.8,-400.189,400.19,970.8,-357.317,357.318,970.8,-289.842,413.936,970.8
RE+3_R2_CH15_A,637575494,10073.6,0,-353.059,353.058,975.2,-409.002,286.387,975.2,-358.267,250.862,975.2,-309.264,309.263,975.2
RE+3_R2_CH15_B,637608262,7690.99,0,-308.554,308.552,975.2,-357.445,250.287,975.2,-313.124,219.253,975.2,-270.295,270.294,975.2
RE+3_R2_CH15_C,637641030,5964.8,0,-269.586,269.584,975.2,-312.302,218.677,975.2,-272.914,191.098,975.2,-235.586,235.584,975.2
RE+3_R3_CH15_A,637575498,12126,0,-492.323,492.322,975.2,-570.333,399.353,975.2,-527.657,369.471,975.2,-455.485,455.483,975.2
RE+3_R3_CH15_B,637608266,16009.7,0,-454.774,454.773,975.2,-526.835,368.895,975.2,-464.424,325.194,975.2,-400.9,400.899,975.2
RE+3_R3_CH15_C,637641034,11278.6,0,-400.19,400.189,975.2,-463.601,324.618,975.2,-413.936,289.842,975.2,-357.318,357.317,975.2
RE+3_R2_CH16_A,637579590,10073.6,1,-409.003,286.386,970.8,-452.519,211.014,970.8,-396.386,184.839,970.8,-358.268,250.861,970.8
RE+3_R2_CH16_B,637612358,7690.99,1,-357.446,250.285,970.8,-395.476,184.415,970.8,-346.44,161.548,970.8,-313.125,219.252,970.8
RE+3_R2_CH16_C,637645126,5964.8,1,-312.303,218.675,970.8,-345.53,161.125,970.8,-301.952,140.804,970.8,-272.916,191.096,970.8
RE+3_R3_CH16_A,637579594,12126,1,-570.335,399.351,970.8,-631.016,294.249,970.8,-583.798,272.231,970.8,-527.659,369.469,970.8
